,x,y,operationTime,H,L,kickerId,OK,Left,Right,WindDirection,WindSpeed,StadiumAzimuthAngle,pressAltit,actualLength,prdictedLength
2745276,36.08,23.623333333333335,2.09,0,0,34615.0,1,0,0,96.2,4.35,0.0,4638.740000000004,38.0,45.859703
2747317,36.129999999999995,26.413333333333334,2.2,0,0,34615.0,1,0,0,96.2,4.35,0.0,4638.740000000004,51.0,47.768833
2749826,43.91,23.663333333333334,2.13,0,1,40113.0,0,0,0,96.2,4.35,0.0,4638.740000000004,43.0,45.72581
2751586,49.81,29.663333333333334,2.22,0,0,40113.0,1,0,0,96.2,4.35,0.0,4638.740000000004,39.0,45.0057
2754961,36.72,29.94,2.14,0,1,34615.0,0,0,0,96.2,4.35,0.0,4638.740000000004,49.0,46.822792
2757003,43.09,23.66,1.99,0,1,47893.0,0,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,54.0,50.334164
2759003,64.63,29.543333333333337,2.25,0,0,38815.0,1,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,31.0,33.359516
2761708,33.43000000000001,29.353333333333335,2.08,0,0,47893.0,1,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,49.0,49.391663
2763675,52.8,27.04,2.15,0,0,38815.0,1,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,42.0,44.463745
2766531,37.0,26.08,2.2,1,0,38815.0,0,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,62.0,50.206635
2768747,54.989999999999995,29.623333333333335,2.12,0,0,47893.0,0,1,0,271.6666666666667,5.8,338.2,-21.34999999999954,55.0,49.317333
2770734,32.81999999999999,23.663333333333334,2.11,0,0,38815.0,1,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,47.0,48.472095
2774010,38.98,29.79,2.02,0,0,47893.0,1,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,47.0,47.1168
2776179,45.03,25.133333333333336,2.39,0,0,38815.0,1,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,48.0,48.018147
2778845,25.99,29.62,2.06,0,0,47893.0,1,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,50.0,49.923397
2781888,37.79,29.87,2.1,0,0,38815.0,1,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,57.0,49.73551
2784551,53.59,23.72,2.4,0,0,38815.0,1,0,0,271.6666666666667,5.8,338.2,-21.34999999999954,56.0,48.410683
2787328,55.35,26.99,2.11,0,0,42508.0,1,0,0,195.0,9.113333333333333,0.0,-4.633333333332189,44.0,42.986153
2789517,41.379999999999995,23.883333333333336,2.02,0,0,52791.0,1,0,0,195.0,9.113333333333333,0.0,-4.633333333332189,50.0,48.309208
2791701,35.74,23.64,2.12,0,0,42508.0,1,0,0,195.0,9.113333333333333,0.0,-4.633333333332189,49.0,48.841827
2795514,42.59,23.75,2.16,0,0,42508.0,1,0,0,195.0,9.113333333333333,0.0,-4.633333333332189,62.0,51.143597
2798653,37.62,23.63,2.15,0,0,42508.0,1,0,0,195.0,9.113333333333333,0.0,-4.633333333332189,53.0,49.119156
2801670,25.97,23.783333333333335,2.0,0,0,52791.0,1,0,0,195.0,9.113333333333333,0.0,-4.633333333332189,54.0,50.60303
2803671,52.68000000000001,30.173333333333336,1.98,0,0,52791.0,1,0,0,195.0,9.113333333333333,0.0,-4.633333333332189,32.0,37.502304
2805604,58.72,23.27,1.94,0,0,52791.0,1,0,0,195.0,9.113333333333333,0.0,-4.633333333332189,23.0,30.4384
2807535,44.91,26.8,2.23,0,0,41420.0,1,0,0,285.0,13.358333333333334,0.0,498.10000000000355,47.0,46.00937
2809688,33.75,23.723333333333336,2.14,0,0,46241.0,1,0,0,285.0,13.358333333333334,0.0,498.10000000000355,50.0,46.747303
2811652,34.73,29.77,2.27,0,0,41420.0,1,0,0,285.0,13.358333333333334,0.0,498.10000000000355,41.0,43.7118
2813673,49.7,29.8,2.17,0,0,46241.0,1,0,0,285.0,13.358333333333334,0.0,498.10000000000355,42.0,44.074104
2816489,33.75,23.62,2.19,0,1,45603.0,0,0,0,241.66666666666666,8.388333333333334,351.0,483.2666666666696,43.0,46.7727
2819165,32.53,23.463333333333335,2.12,0,0,46218.0,1,0,0,241.66666666666666,8.388333333333334,351.0,483.2666666666696,57.0,49.716293
2822185,32.980000000000004,29.573333333333334,2.16,0,0,45603.0,1,0,0,241.66666666666666,8.388333333333334,351.0,483.2666666666696,57.0,48.67439
2824715,38.03,23.623333333333335,2.15,0,0,45603.0,1,0,0,241.66666666666666,8.388333333333334,351.0,483.2666666666696,45.0,46.450756
2827816,37.56,23.543333333333337,2.04,0,0,46218.0,1,0,0,241.66666666666666,8.388333333333334,351.0,483.2666666666696,56.0,47.938408
2829800,54.58,29.74,2.07,0,0,46218.0,1,0,0,241.66666666666666,8.388333333333334,351.0,483.2666666666696,43.0,43.97366
2831754,49.93000000000001,29.663333333333334,2.16,0,0,31018.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,42.0,42.85911
2834215,32.08,27.93,2.16,0,0,42333.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,42.0,47.07914
2837029,35.86,23.563333333333336,2.27,0,0,31018.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,58.0,49.01351
2839000,37.76,26.89,2.19,0,0,31018.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,46.0,45.921963
2841218,70.94,29.88,2.16,0,0,31018.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,35.0,34.05335
2844065,31.939999999999998,23.553333333333335,2.14,0,0,42333.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,56.0,48.734966
2846852,24.14,23.74,2.22,0,0,31018.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,52.0,47.595867
2848733,42.41,29.593333333333337,2.16,0,0,31018.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,46.0,45.825943
2850661,65.67,29.81,2.06,0,0,42333.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,30.0,32.642796
2852659,37.870000000000005,23.583333333333336,2.29,0,0,31018.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,42.0,47.381298
2854660,43.85,23.71,2.18,0,0,42333.0,1,0,0,245.0,9.011666666666667,333.9,356.39999999999975,49.0,48.21414
2857475,40.739999999999995,23.643333333333334,2.1,0,0,52636.0,1,0,0,191.14285714285714,3.73,70.9,943.3285714285739,55.0,49.50511
2860195,20.95,23.86,2.18,0,0,34615.0,1,0,0,191.14285714285714,3.73,70.9,943.3285714285739,49.0,47.594357
2863173,41.96,29.86,2.05,0,0,52636.0,1,0,0,191.14285714285714,3.73,70.9,943.3285714285739,45.0,47.2561
2865305,65.75999999999999,23.663333333333334,2.02,0,0,52636.0,1,0,0,191.14285714285714,3.73,70.9,943.3285714285739,34.0,34.983624
2867904,24.799999999999997,29.653333333333336,2.08,0,0,52636.0,1,0,0,191.14285714285714,3.73,70.9,943.3285714285739,48.0,47.499985
2869998,58.06,27.153333333333336,2.07,0,0,34615.0,1,0,0,191.14285714285714,3.73,70.9,943.3285714285739,37.0,40.713394
2872046,55.28,23.583333333333336,2.19,0,0,34615.0,1,0,0,191.14285714285714,3.73,70.9,943.3285714285739,39.0,43.255013
2874665,35.769999999999996,23.603333333333335,2.19,0,1,34615.0,0,0,0,191.14285714285714,3.73,70.9,943.3285714285739,40.0,45.23001
2877464,52.77,29.76,2.16,0,1,48258.0,0,0,0,166.57142857142858,1.63125,353.9,442.5250000000022,45.0,45.972046
2880424,48.64,29.633333333333336,2.13,0,0,41420.0,1,0,0,166.57142857142858,1.63125,353.9,442.5250000000022,44.0,45.372326
2883171,49.64,23.463333333333335,2.17,0,0,48258.0,1,0,0,166.57142857142858,1.63125,353.9,442.5250000000022,45.0,45.666874
2886128,44.03,24.56,2.31,0,0,41420.0,1,0,0,166.57142857142858,1.63125,353.9,442.5250000000022,41.0,46.28105
2887951,68.46000000000001,23.733333333333334,2.02,0,0,41420.0,1,0,0,166.57142857142858,1.63125,353.9,442.5250000000022,32.0,31.717901
2890932,22.81,23.77,1.96,0,0,48258.0,1,0,0,166.57142857142858,1.63125,353.9,442.5250000000022,42.0,42.11887
2893506,52.709999999999994,29.553333333333335,2.19,0,0,41420.0,1,0,0,166.57142857142858,1.63125,353.9,442.5250000000022,53.0,45.788807
2896411,33.760000000000005,23.563333333333336,2.11,0,0,38600.0,1,0,0,281.42857142857144,7.811428571428571,358.2,-86.12857142857027,52.0,49.098495
2899068,30.05,29.81,2.21,0,0,40437.0,1,0,0,281.42857142857144,7.811428571428571,358.2,-86.12857142857027,47.0,46.575195
2900987,66.76,29.8,2.02,0,0,40437.0,1,0,0,281.42857142857144,7.811428571428571,358.2,-86.12857142857027,38.0,36.05074
2904611,29.049999999999997,29.623333333333335,2.19,0,0,38600.0,1,0,0,281.42857142857144,7.811428571428571,358.2,-86.12857142857027,54.0,48.309055
2907236,39.66,23.86,2.23,0,0,40437.0,1,0,0,281.42857142857144,7.811428571428571,358.2,-86.12857142857027,48.0,49.831474
2909878,46.120000000000005,23.573333333333334,2.3,0,0,40437.0,1,0,0,281.42857142857144,7.811428571428571,358.2,-86.12857142857027,51.0,47.928337
2912523,38.68,29.77,2.16,0,0,38600.0,1,0,0,281.42857142857144,7.811428571428571,358.2,-86.12857142857027,39.0,45.230106
2914728,59.09,29.463333333333335,2.08,0,0,40437.0,1,0,0,281.42857142857144,7.811428571428571,358.2,-86.12857142857027,51.0,45.20147
2917375,51.65,23.76,2.16,0,0,34593.0,1,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,51.0,47.298126
2920461,24.680000000000007,26.193333333333335,2.14,0,0,45296.0,1,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,55.0,50.85709
2923412,41.81999999999999,26.323333333333334,2.27,1,0,45296.0,0,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,52.0,48.071854
2926686,39.849999999999994,23.173333333333336,2.21,0,0,34593.0,1,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,52.0,48.803165
2928743,56.95,30.0,2.19,0,0,45296.0,1,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,41.0,43.20055
2931514,37.769999999999996,29.453333333333337,2.14,0,0,34593.0,1,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,53.0,47.992844
2934650,24.700000000000003,25.643333333333334,2.2,0,0,34593.0,1,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,52.0,48.398975
2937691,33.87,27.26,2.1,0,0,34593.0,1,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,41.0,46.919353
2939451,68.94,27.423333333333336,1.89,0,0,45296.0,1,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,32.0,34.803944
2941549,21.68,23.88,2.31,1,0,34593.0,0,0,0,144.28571428571428,6.0371428571428565,302.1,-16.7142857142818,48.0,48.44809
2944523,42.93000000000001,23.443333333333335,2.19,0,0,34723.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,50.0,46.709957
2947441,39.790000000000006,26.633333333333336,2.14,0,0,34723.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,49.0,46.171867
2950215,36.74,23.74,2.25,0,0,46316.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,59.0,51.8195
2953393,38.74,29.97,2.12,0,0,34723.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,46.0,46.45827
2955820,44.03,29.603333333333335,2.21,0,0,46316.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,48.0,49.265926
2957794,41.9,27.28,2.07,0,0,34723.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,45.0,45.135395
2961113,41.83,29.443333333333335,2.25,0,0,46316.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,47.0,49.53486
2963526,50.09,29.653333333333336,2.22,0,1,46316.0,0,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,60.0,51.119488
2967083,69.9,29.593333333333337,1.97,0,0,34723.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,40.0,37.984497
2969198,43.019999999999996,23.473333333333336,2.2,0,0,34723.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,49.0,46.73422
2971443,29.069999999999993,23.493333333333336,2.08,0,0,34723.0,1,0,0,279.2857142857143,6.747142857142856,309.9,643.7571428571429,52.0,46.920166
2974335,54.8,23.64,2.0,0,0,52599.0,1,0,0,312.85714285714283,17.664285714285715,345.5,136.37142857143147,46.0,46.0049
2976222,69.92,29.8,2.3,0,0,48335.0,1,0,0,312.85714285714283,17.664285714285715,345.5,136.37142857143147,31.0,31.570297
2978282,34.58,23.783333333333335,2.02,0,0,52599.0,1,0,0,312.85714285714283,17.664285714285715,345.5,136.37142857143147,42.0,43.573856
2980660,62.96,23.5,2.19,0,0,48335.0,1,0,0,312.85714285714283,17.664285714285715,345.5,136.37142857143147,47.0,34.51296
2984152,33.849999999999994,29.783333333333335,1.98,0,0,52599.0,1,0,0,312.85714285714283,17.664285714285715,345.5,136.37142857143147,47.0,42.235004
2987672,55.01,23.54,2.18,0,0,48335.0,1,0,0,312.85714285714283,17.664285714285715,345.5,136.37142857143147,51.0,46.182365
2990003,23.97,29.83,2.17,0,0,52599.0,1,0,0,312.85714285714283,17.664285714285715,345.5,136.37142857143147,47.0,45.00396
2992918,35.6,29.66,2.35,1,0,33338.0,0,0,0,88.42857142857143,3.9057142857142857,334.6,426.3285714285714,54.0,47.980507
2996610,33.71,25.6,2.19,0,0,33338.0,1,0,0,88.42857142857143,3.9057142857142857,334.6,426.3285714285714,42.0,46.838127
2998708,42.730000000000004,26.313333333333336,1.99,0,0,48139.0,1,0,0,88.42857142857143,3.9057142857142857,334.6,426.3285714285714,37.0,45.889534
3001458,35.51,23.7,2.15,0,0,33338.0,1,0,0,88.42857142857143,3.9057142857142857,334.6,426.3285714285714,42.0,45.415287
3003471,53.7,29.713333333333335,1.98,0,0,48139.0,1,0,0,88.42857142857143,3.9057142857142857,334.6,426.3285714285714,47.0,45.146492
3006285,42.18,29.9,2.19,0,1,29141.0,0,0,0,152.0,0.31,330.0,884.6833333333335,51.0,47.417034
3008609,35.81,29.113333333333337,2.17,0,0,38815.0,1,0,0,152.0,0.31,330.0,884.6833333333335,44.0,43.50737
3010667,45.79,29.88,2.2,0,0,29141.0,1,0,0,152.0,0.31,330.0,884.6833333333335,49.0,46.43237
3012626,34.769999999999996,29.463333333333335,2.19,0,0,29141.0,1,0,0,152.0,0.31,330.0,884.6833333333335,31.0,41.33771
3015439,10.959999999999994,23.593333333333337,1.68,0,0,29141.0,1,0,0,152.0,0.31,330.0,884.6833333333335,53.0,47.273445
3018643,44.56999999999999,29.403333333333336,2.24,0,0,29141.0,1,0,0,152.0,0.31,330.0,884.6833333333335,54.0,45.455677
3021423,34.4,23.85,2.13,0,0,43517.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,46.0,51.507607
3023171,38.69,29.333333333333336,2.04,0,0,46218.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,46.0,49.90203
3026523,29.72,26.333333333333336,2.16,0,0,43517.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,49.0,49.382107
3029246,61.25,23.633333333333336,2.1,0,0,43517.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,41.0,40.208607
3031607,67.82,29.82,2.06,0,0,46218.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,37.0,36.270493
3035195,48.93,26.64,1.98,0,0,43517.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,40.0,45.38002
3037188,49.45,23.413333333333334,2.02,0,0,46218.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,60.0,54.4509
3039431,42.81,23.68,2.13,0,0,46218.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,66.0,55.723957
3041553,36.849999999999994,29.803333333333335,2.12,0,0,43517.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,43.0,48.143993
3043581,68.50999999999999,29.573333333333334,2.13,0,0,43517.0,1,0,0,166.66666666666666,8.491666666666667,0.0,-538.4666666666665,42.0,36.523064
3045847,30.73,29.6,2.29,0,0,46241.0,1,0,0,250.0,2.6933333333333334,0.0,483.850000000003,41.0,45.424442
3047794,67.88,28.043333333333337,2.19,0,0,45603.0,1,0,0,250.0,2.6933333333333334,0.0,483.850000000003,29.0,32.518333
3050782,28.79,26.96,2.16,0,0,45603.0,1,0,0,250.0,2.6933333333333334,0.0,483.850000000003,53.0,46.858643
3053048,45.92,23.89,2.31,1,0,46241.0,0,0,0,250.0,2.6933333333333334,0.0,483.850000000003,54.0,50.817757
3055455,57.03,23.753333333333337,2.04,0,0,45603.0,1,0,0,250.0,2.6933333333333334,0.0,483.850000000003,52.0,41.484097
3057342,66.97999999999999,23.803333333333335,2.13,0,0,45603.0,1,0,0,250.0,2.6933333333333334,0.0,483.850000000003,35.0,33.922512
3061757,30.72,23.823333333333334,2.19,0,0,46241.0,1,0,0,250.0,2.6933333333333334,0.0,483.850000000003,52.0,49.012985
3063978,30.730000000000004,24.183333333333337,2.16,0,0,46241.0,1,0,0,250.0,2.6933333333333334,0.0,483.850000000003,47.0,48.229134
3065720,47.97,26.94,1.97,0,0,45603.0,1,0,0,250.0,2.6933333333333334,0.0,483.850000000003,42.0,42.922363
3068303,44.58,23.86,2.27,0,0,47946.0,1,0,0,280.0,6.215,338.2,-62.71666666666454,65.0,54.90992
3072465,30.87,26.73,2.19,0,0,42663.0,1,0,0,280.0,6.215,338.2,-62.71666666666454,49.0,48.685562
3074585,40.61,29.44,2.24,0,0,42663.0,1,0,0,280.0,6.215,338.2,-62.71666666666454,45.0,47.629333
3077445,23.61,23.94,2.17,0,0,42663.0,1,0,0,280.0,6.215,338.2,-62.71666666666454,54.0,49.96804
3082191,29.72,23.81,2.13,0,0,42663.0,1,0,0,280.0,6.215,338.2,-62.71666666666454,58.0,51.19572
3084117,46.81999999999999,29.383333333333336,2.13,0,0,47946.0,1,0,0,280.0,6.215,338.2,-62.71666666666454,53.0,50.14127
3086461,45.11,29.31,2.03,0,0,52791.0,1,0,0,282.5,5.178333333333334,316.3,612.3666666666713,39.0,43.592175
3088390,49.65,23.74,2.22,0,0,40113.0,1,0,0,282.5,5.178333333333334,316.3,612.3666666666713,39.0,44.03241
3090695,48.980000000000004,29.633333333333336,2.2,0,0,40113.0,1,0,0,282.5,5.178333333333334,316.3,612.3666666666713,40.0,43.78906
3092512,58.89,26.353333333333335,2.12,0,0,40113.0,1,0,0,282.5,5.178333333333334,316.3,612.3666666666713,36.0,39.283245
3095824,46.85,29.75,2.05,0,0,47893.0,1,0,0,36.833333333333336,8.906666666666666,330.0,-127.58333333333061,54.0,49.65874
3097885,62.2,24.11,2.15,0,0,47893.0,1,0,0,36.833333333333336,8.906666666666666,330.0,-127.58333333333061,36.0,39.94198
3101404,30.49,29.68,2.18,0,0,46903.0,1,0,0,36.833333333333336,8.906666666666666,330.0,-127.58333333333061,68.0,53.215492
3103518,43.22,23.81,2.29,0,0,42333.0,0,0,1,298.57142857142856,9.231428571428571,333.9,687.057142857145,52.0,49.931263
3106731,24.72,29.89,2.07,0,0,42333.0,1,0,0,298.57142857142856,9.231428571428571,333.9,687.057142857145,59.0,50.43547
3108743,68.14,23.253333333333337,1.99,0,0,40600.0,1,0,0,298.57142857142856,9.231428571428571,333.9,687.057142857145,28.0,34.051067
3110742,69.11,24.01,2.22,0,0,42333.0,1,0,0,298.57142857142856,9.231428571428571,333.9,687.057142857145,32.0,33.52667
3113821,21.519999999999996,29.463333333333335,2.14,0,0,40600.0,1,0,0,298.57142857142856,9.231428571428571,333.9,687.057142857145,47.0,47.997425
3117521,16.87,23.84,2.05,0,0,40600.0,0,0,1,298.57142857142856,9.231428571428571,333.9,687.057142857145,60.0,50.57204
3119575,64.0,23.86,1.98,0,0,40600.0,1,0,0,298.57142857142856,9.231428571428571,333.9,687.057142857145,36.0,35.454266
3121707,29.349999999999994,29.253333333333337,2.16,0,0,42333.0,1,0,0,298.57142857142856,9.231428571428571,333.9,687.057142857145,40.0,46.75216
3124594,51.13,23.81,1.89,0,1,40600.0,0,0,0,298.57142857142856,9.231428571428571,333.9,687.057142857145,52.0,50.104336
3127933,45.61,23.423333333333336,2.05,0,0,40600.0,1,0,0,298.57142857142856,9.231428571428571,333.9,687.057142857145,54.0,49.936913
3130059,17.98,29.79,2.27,0,0,42333.0,1,0,0,298.57142857142856,9.231428571428571,333.9,687.057142857145,45.0,45.719093
3132041,45.86,23.633333333333336,2.37,0,0,50975.0,1,0,0,271.0,7.456666666666667,289.5,-20.58333333332942,47.0,46.32375
3134041,47.02,23.65,2.16,0,0,31018.0,1,0,0,271.0,7.456666666666667,289.5,-20.58333333332942,34.0,40.779728
3136724,34.040000000000006,29.313333333333336,2.19,0,0,47946.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,59.0,49.78698
3139086,42.34,29.393333333333334,2.14,0,0,47946.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,54.0,51.159275
3141256,34.769999999999996,23.463333333333335,2.37,1,0,38815.0,0,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,43.0,42.80645
3144232,43.459999999999994,29.163333333333334,2.1,0,0,38815.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,48.0,48.034492
3146629,67.79,23.84,2.11,0,0,47946.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,32.0,36.90865
3148844,39.959999999999994,26.323333333333334,2.19,0,0,47946.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,40.0,46.80393
3151470,47.6,23.7,2.24,0,0,38815.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,39.0,42.55757
3154819,31.430000000000007,26.943333333333335,2.11,0,0,47946.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,71.0,54.53418
3158310,18.65,23.8,2.15,0,0,38815.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,46.0,45.462143
3160706,34.86,23.92,2.27,0,0,38815.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,37.0,43.33297
3162722,38.040000000000006,23.623333333333335,2.2,0,0,47946.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,54.0,49.776207
3165493,28.89,23.74,2.19,0,0,38815.0,1,0,0,125.0,2.0733333333333333,338.2,-23.34999999999843,35.0,42.855316
3167485,52.71,30.01,2.06,0,0,40113.0,1,0,0,214.5,5.5042857142857144,322.4,596.2714285714299,41.0,42.889847
3172256,36.709999999999994,29.603333333333335,2.02,0,0,53146.0,1,0,0,214.5,5.5042857142857144,322.4,596.2714285714299,56.0,49.48138
3174317,37.44,25.0,2.18,1,0,40113.0,0,0,0,214.5,5.5042857142857144,322.4,596.2714285714299,40.0,47.88599
3176271,57.39,23.67,2.03,0,0,53146.0,1,0,0,214.5,5.5042857142857144,322.4,596.2714285714299,42.0,39.362377
3178050,29.060000000000002,23.353333333333335,2.01,0,0,53146.0,1,0,0,214.5,5.5042857142857144,322.4,596.2714285714299,43.0,48.64266
3180459,54.09,29.573333333333334,2.09,0,0,40113.0,1,0,0,214.5,5.5042857142857144,322.4,596.2714285714299,38.0,41.94605
3183623,14.819999999999993,29.453333333333337,2.08,0,0,40113.0,1,0,0,214.5,5.5042857142857144,322.4,596.2714285714299,58.0,48.936985
3185610,63.26,29.85,2.07,0,0,38600.0,1,0,0,212.85714285714286,6.568571428571429,353.9,355.8571428571457,26.0,31.622864
3187608,64.31,26.133333333333336,1.96,0,0,41420.0,1,0,0,212.85714285714286,6.568571428571429,353.9,355.8571428571457,37.0,34.664627
